Time,Price
1777901400,226.2100067138672
1777901460,225.9199981689453
1777901520,226.4949951171875
1777901580,226.6199951171875
1777901640,226.88499450683594
1777901700,226.75999450683594
1777901760,226.32000732421875
1777901820,226.32000732421875
1777901880,226.44070434570312
1777901940,227.61500549316406
1777902000,226.8800048828125
1777902060,226.52000427246094
1777902120,226.5850067138672
1777902180,226.2449951171875
1777902240,225.9759979248047
1777902300,225.32000732421875
1777902360,225.3699951171875
1777902420,225.3800048828125
1777902480,224.89999389648438
1777902540,224.75999450683594
1777902600,225.19500732421875
1777902660,225.21499633789062
1777902720,225.2100067138672
1777902780,225.13999938964844
1777902840,225.52000427246094
1777902900,225.75
1777902960,225.5
1777903020,225.72500610351562
1777903080,225.8300018310547
1777903140,225.41000366210938
1777903200,225.1999969482422
1777903260,225.24009704589844
1777903320,225.21499633789062
1777903380,225.3249969482422
1777903440,225.30999755859375
1777903500,225.0
1777903560,224.89500427246094
1777903620,225.00999450683594
1777903680,225.19500732421875
1777903740,225.00430297851562
1777903800,225.2899932861328
1777903860,226.24000549316406
1777903920,226.5
1777903980,226.75999450683594
1777904040,226.74000549316406
1777904100,226.77000427246094
1777904160,226.50999450683594
1777904220,226.5449981689453
1777904280,226.7550048828125
1777904340,226.7368927001953
1777904400,226.8300018310547
1777904460,226.8300018310547
1777904520,226.9550018310547
1777904580,226.75999450683594
1777904640,226.92999267578125
1777904700,227.0449981689453
1777904760,227.5
1777904820,227.5800018310547
1777904880,227.6999969482422
1777904940,227.53500366210938
1777905000,227.5850067138672
1777905060,227.5850067138672
1777905120,227.67999267578125
1777905180,227.75999450683594
1777905240,227.47500610351562
1777905300,227.6999969482422
1777905360,227.6649932861328
1777905420,227.41000366210938
1777905480,227.25750732421875
1777905540,227.02999877929688
1777905600,226.77000427246094
1777905660,226.4499969482422
1777905720,226.39999389648438
1777905780,226.6999969482422
1777905840,226.38999938964844
1777905900,226.10000610351562
1777905960,226.22000122070312
1777906020,226.32000732421875
1777906080,226.19500732421875
1777906140,225.97000122070312
1777906200,225.8800048828125
1777906260,225.8300018310547
1777906320,225.8498992919922
1777906380,225.91000366210938
1777906440,225.875
1777906500,225.89999389648438
1777906560,225.8498992919922
1777906620,225.61000061035156
1777906680,225.39999389648438
1777906740,224.9199981689453
1777906800,224.94000244140625
1777906860,224.75
1777906920,225.0749969482422
1777906980,224.9600067138672
1777907040,224.99000549316406
1777907100,225.1199951171875
1777907160,225.03500366210938
1777907220,224.97000122070312
1777907280,225.16000366210938
1777907340,225.15499877929688
1777907400,225.2899932861328
1777907460,225.14500427246094
1777907520,225.05999755859375
1777907580,225.03750610351562
1777907640,224.99000549316406
1777907700,225.1199951171875
1777907760,225.0749969482422
1777907820,224.77499389648438
1777907880,224.60000610351562
1777907940,223.8800048828125
1777908000,223.72999572753906
1777908060,223.35000610351562
1777908120,223.3000030517578
1777908180,223.0800018310547
1777908240,223.30999755859375
1777908300,222.9893035888672
1777908360,223.11500549316406
1777908420,223.1199951171875
1777908480,223.11500549316406
1777908540,223.16000366210938
1777908600,223.16000366210938
1777908660,223.1300048828125
1777908720,222.9199981689453
1777908780,223.14999389648438
1777908840,223.33999633789062
1777908900,223.14500427246094
1777908960,223.1300048828125
1777909020,223.27000427246094
1777909080,223.2100067138672
1777909140,223.0800018310547
1777909200,222.78500366210938
1777909260,223.09500122070312
1777909320,223.02499389648438
1777909380,222.92999267578125
1777909440,223.15989685058594
1777909500,222.8300018310547
1777909560,222.80999755859375
1777909620,222.56500244140625
1777909680,222.60000610351562
1777909740,222.6999969482422
1777909800,222.44500732421875
1777909860,222.47500610351562
1777909920,222.83909606933594
1777909980,223.20989990234375
1777910040,223.27999877929688
1777910100,223.1999969482422
1777910160,223.2550048828125
1777910220,223.41000366210938
1777910280,223.6999969482422
1777910340,223.58999633789062
1777910400,223.63999938964844
1777910460,223.56500244140625
1777910520,223.5500030517578
1777910580,223.41000366210938
1777910640,223.625
1777910700,223.63999938964844
1777910760,223.41009521484375
1777910820,223.22000122070312
