Time,Price
1777901400,52.79499816894531
1777901460,52.900001525878906
1777901520,52.88999938964844
1777901580,52.7599983215332
1777901640,52.83000183105469
1777901700,52.775001525878906
1777901760,52.880001068115234
1777901820,52.8650016784668
1777901880,52.875
1777901940,52.869998931884766
1777902000,52.78499984741211
1777902060,52.65999984741211
1777902120,52.685001373291016
1777902180,52.63999938964844
1777902240,52.709999084472656
1777902300,52.625
1777902360,52.630001068115234
1777902420,52.68000030517578
1777902480,52.630001068115234
1777902540,52.654998779296875
1777902600,52.71500015258789
1777902660,52.709999084472656
1777902720,52.775001525878906
1777902780,52.779998779296875
1777902840,52.845001220703125
1777902900,52.84000015258789
1777902960,52.7599983215332
1777903020,52.79499816894531
1777903080,52.810001373291016
1777903140,52.834999084472656
1777903200,52.669898986816406
1777903260,52.665000915527344
1777903320,52.654998779296875
1777903380,52.65999984741211
1777903440,52.58000183105469
1777903500,52.59000015258789
1777903560,52.595001220703125
1777903620,52.52000045776367
1777903680,52.474998474121094
1777903740,52.41999816894531
1777903800,52.44499969482422
1777903860,52.41999816894531
1777903920,52.494998931884766
1777903980,52.55059814453125
1777904040,52.55329895019531
1777904100,52.57500076293945
1777904160,52.595001220703125
1777904220,52.619998931884766
1777904280,52.619998931884766
1777904340,52.625
1777904400,52.654998779296875
1777904460,52.70500183105469
1777904520,52.724998474121094
1777904580,52.69020080566406
1777904640,52.68000030517578
1777904700,52.70500183105469
1777904760,52.69499969482422
1777904820,52.6349983215332
1777904880,52.625
1777904940,52.665000915527344
1777905000,52.67499923706055
1777905060,52.665000915527344
1777905120,52.685001373291016
1777905180,52.68000030517578
1777905240,52.625
1777905300,52.641998291015625
1777905360,52.654998779296875
1777905420,52.625
1777905480,52.6150016784668
1777905540,52.63999938964844
1777905600,52.6150016784668
1777905660,52.60499954223633
1777905720,52.57500076293945
1777905780,52.55500030517578
1777905840,52.525001525878906
1777905900,52.564998626708984
1777905960,52.54499816894531
1777906020,52.60499954223633
1777906080,52.599998474121094
1777906140,52.6349983215332
1777906200,52.6349983215332
1777906260,52.619998931884766
1777906320,52.60499954223633
1777906380,52.625
1777906440,52.625
1777906500,52.625
1777906560,52.6349983215332
1777906620,52.619998931884766
1777906680,52.619998931884766
1777906740,52.54999923706055
1777906800,52.525001525878906
1777906860,52.505001068115234
1777906920,52.4900016784668
1777906980,52.494998931884766
1777907040,52.47999954223633
1777907100,52.505001068115234
1777907160,52.48500061035156
1777907220,52.43000030517578
1777907280,52.39500045776367
1777907340,52.380001068115234
1777907400,52.38999938964844
1777907460,52.3849983215332
1777907520,52.39500045776367
1777907580,52.38999938964844
1777907640,52.3849983215332
1777907700,52.44499969482422
1777907760,52.40999984741211
1777907820,52.39500045776367
1777907880,52.35499954223633
1777907940,52.30500030517578
1777908000,52.275001525878906
1777908060,52.21500015258789
1777908120,52.244998931884766
1777908180,52.20500183105469
1777908240,52.130001068115234
1777908300,52.084999084472656
1777908360,52.119998931884766
1777908420,52.15999984741211
1777908480,52.08000183105469
1777908540,52.099998474121094
1777908600,52.125
1777908660,52.130001068115234
1777908720,52.099998474121094
1777908780,52.119998931884766
1777908840,52.154998779296875
1777908900,52.09000015258789
1777908960,52.095001220703125
1777909020,52.18000030517578
1777909080,52.119998931884766
1777909140,52.08000183105469
1777909200,52.08000183105469
1777909260,52.1349983215332
1777909320,52.1349983215332
1777909380,52.130001068115234
1777909440,52.16999816894531
1777909500,52.15999984741211
1777909560,52.154998779296875
1777909620,52.10499954223633
1777909680,52.1150016784668
1777909740,52.14500045776367
1777909800,52.125
1777909860,52.05500030517578
1777909920,52.125
1777909980,52.154998779296875
1777910040,52.20500183105469
1777910100,52.209999084472656
1777910160,52.189998626708984
1777910220,52.20500183105469
1777910280,52.209999084472656
1777910340,52.224998474121094
1777910400,52.224998474121094
1777910460,52.19499969482422
1777910520,52.22999954223633
1777910580,52.260101318359375
1777910640,52.28499984741211
1777910700,52.310001373291016
1777910760,52.314998626708984
1777910820,52.22999954223633
1777910880,52.20500183105469
1777910940,52.25
1777911000,52.26499938964844
1777911060,52.290000915527344
1777911120,52.27000045776367
1777911180,52.2400016784668
1777911240,52.185001373291016
1777911300,52.185001373291016
1777911360,52.220001220703125
1777911420,52.23500061035156
1777911480,52.310001373291016
1777911540,52.334999084472656
1777911600,52.36000061035156
1777911660,52.3744010925293
1777911720,52.375
1777911780,52.35940170288086
1777911840,52.30500030517578
1777911900,52.28499984741211
1777911960,52.26499938964844
1777912020,52.25
1777912080,52.26499938964844
1777912140,52.244998931884766
1777912200,52.29499816894531
1777912260,52.26499938964844
1777912320,52.26499938964844
1777912380,52.29999923706055
1777912440,52.28499984741211
1777912500,52.27000045776367
1777912560,52.28499984741211
1777912620,52.2599983215332
1777912680,52.244998931884766
1777912740,52.20500183105469
1777912800,52.224998474121094
1777912860,52.22119903564453
1777912920,52.19499969482422
1777912980,52.20000076293945
1777913040,52.19020080566406
1777913100,52.19499969482422
1777913160,52.189998626708984
1777913220,52.18000030517578
1777913280,52.165000915527344
1777913340,52.150001525878906
1777913400,52.1349983215332
1777913460,52.099998474121094
1777913520,52.095001220703125
1777913580,52.092498779296875
1777913640,52.05500030517578
1777913700,52.084999084472656
1777913760,52.060001373291016
1777913820,52.04999923706055
1777913880,52.029998779296875
1777913940,52.02989959716797
1777914000,52.025001525878906
1777914060,52.099998474121094
1777914120,52.165000915527344
1777914180,52.185001373291016
1777914240,52.14500045776367
1777914300,52.18000030517578
1777914360,52.185001373291016
1777914420,52.21500015258789
1777914480,52.16999816894531
1777914540,52.21500015258789
1777914600,52.20500183105469
1777914660,52.23500061035156
1777914720,52.20500183105469
1777914780,52.19940185546875
1777914840,52.19499969482422
1777914900,52.17499923706055
1777914960,52.185001373291016
1777915020,52.2400016784668
1777915080,52.255001068115234
1777915140,52.26499938964844
1777915200,52.2400016784668
1777915260,52.28499984741211
1777915320,52.26499938964844
1777915380,52.275001525878906
1777915440,52.256099700927734
1777915500,52.255001068115234
1777915560,52.26499938964844
1777915620,52.275001525878906
1777915680,52.329898834228516
1777915740,52.32500076293945
1777915800,52.32500076293945
1777915860,52.33000183105469
1777915920,52.35499954223633
1777915980,52.35499954223633
1777916040,52.3650016784668
1777916100,52.33000183105469
1777916160,52.30500030517578
1777916220,52.27000045776367
1777916280,52.28499984741211
1777916340,52.25
1777916400,52.25
1777916460,52.244998931884766
1777916520,52.275001525878906
1777916580,52.275001525878906
1777916640,52.275001525878906
1777916700,52.2599983215332
1777916760,52.275001525878906
1777916820,52.275001525878906
1777916880,52.27000045776367
1777916940,52.314998626708984
1777917000,52.32500076293945
1777917060,52.334999084472656
1777917120,52.345001220703125
1777917180,52.31999969482422
1777917240,52.32500076293945
1777917300,52.345001220703125
1777917360,52.334999084472656
1777917420,52.36000061035156
1777917480,52.375
1777917540,52.369998931884766
1777917600,52.39500045776367
1777917660,52.404998779296875
1777917720,52.410099029541016
1777917780,52.435001373291016
1777917840,52.474998474121094
1777917900,52.404998779296875
1777917960,52.39500045776367
1777918020,52.36650085449219
1777918080,52.3849983215332
1777918140,52.404998779296875
1777918200,52.38999938964844
1777918260,52.39500045776367
1777918320,52.39500045776367
1777918380,52.39500045776367
1777918440,52.404998779296875
1777918500,52.39500045776367
1777918560,52.404998779296875
1777918620,52.38999938964844
1777918680,52.3849983215332
1777918740,52.3849983215332
1777918800,52.375
1777918860,52.375
1777918920,52.36000061035156
1777918980,52.334999084472656
1777919040,52.33000183105469
1777919100,52.334999084472656
1777919160,52.32500076293945
1777919220,52.30500030517578
1777919280,52.334999084472656
1777919340,52.32500076293945
1777919400,52.30500030517578
1777919460,52.28499984741211
1777919520,52.28010177612305
1777919580,52.29499816894531
1777919640,52.28499984741211
1777919700,52.255001068115234
1777919760,52.2599983215332
1777919820,52.275001525878906
1777919880,52.28499984741211
1777919940,52.28499984741211
1777920000,52.28499984741211
1777920060,52.28499984741211
1777920120,52.290000915527344
1777920180,52.28499984741211
1777920240,52.26499938964844
1777920300,52.255001068115234
1777920360,52.29499816894531
1777920420,52.28900146484375
1777920480,52.275001525878906
1777920540,52.26499938964844
1777920600,52.26499938964844
1777920660,52.255001068115234
1777920720,52.23500061035156
1777920780,52.20000076293945
1777920840,52.20500183105469
1777920900,52.20989990234375
1777920960,52.19499969482422
1777921020,52.20500183105469
1777921080,52.185001373291016
1777921140,52.185001373291016
1777921200,52.18000030517578
1777921260,52.185001373291016
1777921320,52.185001373291016
1777921380,52.209999084472656
1777921440,52.224998474121094
1777921500,52.25
1777921560,52.2599983215332
1777921620,52.29999923706055
1777921680,52.320098876953125
1777921740,52.334999084472656
1777921800,52.310001373291016
1777921860,52.30500030517578
1777921920,52.34989929199219
1777921980,52.35499954223633
1777922040,52.400001525878906
1777922100,52.29499816894531
1777922160,52.29499816894531
1777922220,52.29499816894531
1777922280,52.29499816894531
1777922340,52.29499816894531
1777922400,52.29990005493164
1777922460,52.33000183105469
1777922520,52.33000183105469
1777922580,52.31999969482422
1777922640,52.30500030517578
1777922700,52.28499984741211
1777922760,52.26499938964844
1777922820,52.23500061035156
1777922880,52.26499938964844
1777922940,52.23500061035156
1777923000,52.22999954223633
1777923060,52.19499969482422
1777923120,52.16999816894531
1777923180,52.18980026245117
1777923240,52.185001373291016
1777923300,52.19990158081055
1777923360,52.21500015258789
1777923420,52.20500183105469
1777923480,52.20989990234375
1777923540,52.18000030517578
1777923600,52.21500015258789
1777923660,52.209999084472656
1777923720,52.2599983215332
1777923780,52.224998474121094
1777923840,52.209999084472656
1777923900,52.20500183105469
1777923960,52.23979949951172
1777924020,52.255001068115234
1777924080,52.244998931884766
1777924140,52.220001220703125
1777924200,52.244998931884766
1777924260,52.20000076293945
1777924320,52.2599983215332
1777924380,52.20000076293945
1777924440,52.208560943603516
1777924500,52.2400016784668
1777924560,52.224998474121094
1777924620,52.209999084472656
1777924680,52.23500061035156
1777924740,52.244998931884766
